year RCP2.6 RCP4.5 RCP6 RCP8.5
1359 0 0 0 0
1360 0 0 0 0
1361 0 0 0 0
1362 0 0 0 0
1363 0 0 0 0
1364 0 0 0 0
1365 0 0 0 0
1366 0 0 0 0
1367 0 0 0 0
1368 0 0 0 0
1369 0 0 0 0
1370 0 0 0 0
1371 0 0 0 0
1372 0 0 0 0
1373 0 0 0 0
1374 0 0 0 0
1375 0 0 0 0
1376 0 0 0 0
1377 0 0 0 0
1378 0 0 0 0
1379 0 0 0 0
1380 0 0 0 0
1381 0 0 0 0
1382 0 0 0 0
1383 0 0 0 0
1384 0 0 0 0
1385 0 0 0 0
1386 0 0 0 0
1387 0 0 0 0
1388 0 0 0 0
1389 0 0 0 0
1390 0 0 0 0
1391 0 0 0 0
1392 0 0 0 0
1393 0 0 0 0
1394 0 0 0 0
1395 0 0 0 0
1396 0 0 0 0
1397 0 0 0 0
1398 0 0 0 0
1399 0 0 0 0
1400 0 0 0 0
1401 0 0 0 0
1402 0 0 0 0
1403 0 0 0 0
1404 0 0 0 0
1405 0 0 0 0
1406 0 0 0 0
1407 0 0 0 0
1408 0 0 0 0
1409 0 0 0 0
1410 0 0 0 0
1411 0 0 0 0
1412 0 0 0 0
1413 0 0 0 0
1414 0 0 0 0
1415 0 0 0 0
1416 0 0 0 0
1417 0 0 0 0
1418 0 0 0 0
1419 0 0 0 0
1420 0 0 0 0
1421 0 0 0 0
1422 0 0 0 0
1423 0 0 0 0
1424 0 0 0 0
1425 0 0 0 0
1426 0 0 0 0
1427 0 0 0 0
1428 0 0 0 0
1429 0 0 0 0
1430 0 0 0 0
1431 0 0 0 0
1432 0 0 0 0
1433 0 0 0 0
1434 0 0 0 0
1435 0 0 0 0
1436 0 0 0 0
1437 0 0 0 0
1438 0 0 0 0
1439 0 0 0 0
1440 0 0 0 0
1441 0 0 0 0
1442 0 0 0 0
1443 0 0 0 0
1444 0 0 0 0
1445 0 0 0 0
1446 0 0 0 0
1447 0 0 0 0
1448 0 0 0 0
1449 0 0 0 0
1450 0 0 0 0
1451 0 0 0 0
1452 0 0 0 0
1453 0 0 0 0
1454 0 0 0 0
1455 0 0 0 0
1456 0 0 0 0
1457 0 0 0 0
1458 0 0 0 0
1459 0 0 0 0
1460 0 0 0 0
1461 0 0 0 0
1462 0 0 0 0
1463 0 0 0 0
1464 0 0 0 0
1465 0 0 0 0
1466 0 0 0 0
1467 0 0 0 0
1468 0 0 0 0
1469 0 0 0 0
1470 0 0 0 0
1471 0 0 0 0
1472 0 0 0 0
1473 0 0 0 0
1474 0 0 0 0
1475 0 0 0 0
1476 0 0 0 0
1477 0 0 0 0
1478 0 0 0 0
1479 0 0 0 0
1480 0 0 0 0
1481 0 0 0 0
1482 0 0 0 0
1483 0 0 0 0
1484 0 0 0 0
1485 0 0 0 0
1486 0 0 0 0
1487 0 0 0 0
1488 0 0 0 0
1489 0 0 0 0
1490 0 0 0 0
1491 0 0 0 0
1492 0 0 0 0
1493 0 0 0 0
1494 0 0 0 0
1495 0 0 0 0
1496 0 0 0 0
1497 0 0 0 0
1498 0 0 0 0
1499 0 0 0 0
1500 0 0 0 0
1501 0 0 0 0
1502 0 0 0 0
1503 0 0 0 0
1504 0 0 0 0
1505 0 0 0 0
1506 0 0 0 0
1507 0 0 0 0
1508 0 0 0 0
1509 0 0 0 0
1510 0 0 0 0
1511 0 0 0 0
1512 0 0 0 0
1513 0 0 0 0
1514 0 0 0 0
1515 0 0 0 0
1516 0 0 0 0
1517 0 0 0 0
1518 0 0 0 0
1519 0 0 0 0
1520 0 0 0 0
1521 0 0 0 0
1522 0 0 0 0
1523 0 0 0 0
1524 0 0 0 0
1525 0 0 0 0
1526 0 0 0 0
1527 0 0 0 0
1528 0 0 0 0
1529 0 0 0 0
1530 0 0 0 0
1531 0 0 0 0
1532 0 0 0 0
1533 0 0 0 0
1534 0 0 0 0
1535 0 0 0 0
1536 0 0 0 0
1537 0 0 0 0
1538 0 0 0 0
1539 0 0 0 0
1540 0 0 0 0
1541 0 0 0 0
1542 0 0 0 0
1543 0 0 0 0
1544 0 0 0 0
1545 0 0 0 0
1546 0 0 0 0
1547 0 0 0 0
1548 0 0 0 0
1549 0 0 0 0
1550 0 0 0 0
1551 0 0 0 0
1552 0 0 0 0
1553 0 0 0 0
1554 0 0 0 0
1555 0 0 0 0
1556 0 0 0 0
1557 0 0 0 0
1558 0 0 0 0
1559 0 0 0 0
1560 0 0 0 0
1561 0 0 0 0
1562 0 0 0 0
1563 0 0 0 0
1564 0 0 0 0
1565 0 0 0 0
1566 0 0 0 0
1567 0 0 0 0
1568 0 0 0 0
1569 0 0 0 0
1570 0 0 0 0
1571 0 0 0 0
1572 0 0 0 0
1573 0 0 0 0
1574 0 0 0 0
1575 0 0 0 0
1576 0 0 0 0
1577 0 0 0 0
1578 0 0 0 0
1579 0 0 0 0
1580 0 0 0 0
1581 0 0 0 0
1582 0 0 0 0
1583 0 0 0 0
1584 0 0 0 0
1585 0 0 0 0
1586 0 0 0 0
1587 0 0 0 0
1588 0 0 0 0
1589 0 0 0 0
1590 0 0 0 0
1591 0 0 0 0
1592 0 0 0 0
1593 0 0 0 0
1594 0 0 0 0
1595 0 0 0 0
1596 0 0 0 0
1597 0 0 0 0
1598 0 0 0 0
1599 0 0 0 0
1600 0 0 0 0
1601 0 0 0 0
1602 0 0 0 0
1603 0 0 0 0
1604 0 0 0 0
1605 0 0 0 0
1606 0 0 0 0
1607 0 0 0 0
1608 0 0 0 0
1609 0 0 0 0
1610 0 0 0 0
1611 0 0 0 0
1612 0 0 0 0
1613 0 0 0 0
1614 0 0 0 0
1615 0 0 0 0
1616 0 0 0 0
1617 0 0 0 0
1618 0 0 0 0
1619 0 0 0 0
1620 0 0 0 0
1621 0 0 0 0
1622 0 0 0 0
1623 0 0 0 0
1624 0 0 0 0
1625 0 0 0 0
1626 0 0 0 0
1627 0 0 0 0
1628 0 0 0 0
1629 0 0 0 0
1630 0 0 0 0
1631 0 0 0 0
1632 0 0 0 0
1633 0 0 0 0
1634 0 0 0 0
1635 0 0 0 0
1636 0 0 0 0
1637 0 0 0 0
1638 0 0 0 0
1639 0 0 0 0
1640 0 0 0 0
1641 0 0 0 0
1642 0 0 0 0
1643 0 0 0 0
1644 0 0 0 0
1645 0 0 0 0
1646 0 0 0 0
1647 0 0 0 0
1648 0 0 0 0
1649 0 0 0 0
1650 0 0 0 0
1651 0 0 0 0
1652 0 0 0 0
1653 0 0 0 0
1654 0 0 0 0
1655 0 0 0 0
1656 0 0 0 0
1657 0 0 0 0
1658 0 0 0 0
1659 0 0 0 0
1660 0 0 0 0
1661 0 0 0 0
1662 0 0 0 0
1663 0 0 0 0
1664 0 0 0 0
1665 0 0 0 0
1666 0 0 0 0
1667 0 0 0 0
1668 0 0 0 0
1669 0 0 0 0
1670 0 0 0 0
1671 0 0 0 0
1672 0 0 0 0
1673 0 0 0 0
1674 0 0 0 0
1675 0 0 0 0
1676 0 0 0 0
1677 0 0 0 0
1678 0 0 0 0
1679 0 0 0 0
1680 0 0 0 0
1681 0 0 0 0
1682 0 0 0 0
1683 0 0 0 0
1684 0 0 0 0
1685 0 0 0 0
1686 0 0 0 0
1687 0 0 0 0
1688 0 0 0 0
1689 0 0 0 0
1690 0 0 0 0
1691 0 0 0 0
1692 0 0 0 0
1693 0 0 0 0
1694 0 0 0 0
1695 0 0 0 0
1696 0 0 0 0
1697 0 0 0 0
1698 0 0 0 0
1699 0 0 0 0
1700 0 0 0 0
1701 0 0 0 0
1702 0 0 0 0
1703 0 0 0 0
1704 0 0 0 0
1705 0 0 0 0
1706 0 0 0 0
1707 0 0 0 0
1708 0 0 0 0
1709 0 0 0 0
1710 0 0 0 0
1711 0 0 0 0
1712 0 0 0 0
1713 0 0 0 0
1714 0 0 0 0
1715 0 0 0 0
1716 0 0 0 0
1717 0 0 0 0
1718 0 0 0 0
1719 0 0 0 0
1720 0 0 0 0
1721 0 0 0 0
1722 0 0 0 0
1723 0 0 0 0
1724 0 0 0 0
1725 0 0 0 0
1726 0 0 0 0
1727 0 0 0 0
1728 0 0 0 0
1729 0 0 0 0
1730 0 0 0 0
1731 0 0 0 0
1732 0 0 0 0
1733 0 0 0 0
1734 0 0 0 0
1735 0 0 0 0
1736 0 0 0 0
1737 0 0 0 0
1738 0 0 0 0
1739 0 0 0 0
1740 0 0 0 0
1741 0 0 0 0
1742 0 0 0 0
1743 0 0 0 0
1744 0 0 0 0
1745 0 0 0 0
1746 0 0 0 0
1747 0 0 0 0
1748 0 0 0 0
1749 0 0 0 0
1750 0 0 0 0
1751 0 0 0 0
1752 0.00458585858585859 0.00458585858585859 0.00458585858585859 0.00458585858585859
1753 0.00917171717171717 0.00917171717171717 0.00917171717171717 0.00917171717171717
1754 0.0137575757575758 0.0137575757575758 0.0137575757575758 0.0137575757575758
1755 0.0183434343434343 0.0183434343434343 0.0183434343434343 0.0183434343434343
1756 0.0229292929292929 0.0229292929292929 0.0229292929292929 0.0229292929292929
1757 0.0275151515151515 0.0275151515151515 0.0275151515151515 0.0275151515151515
1758 0.0321010101010101 0.0321010101010101 0.0321010101010101 0.0321010101010101
1759 0.0366868686868687 0.0366868686868687 0.0366868686868687 0.0366868686868687
1760 0.0412727272727273 0.0412727272727273 0.0412727272727273 0.0412727272727273
1761 0.0458585858585859 0.0458585858585859 0.0458585858585859 0.0458585858585859
1762 0.0504444444444444 0.0504444444444444 0.0504444444444444 0.0504444444444444
1763 0.055030303030303 0.055030303030303 0.055030303030303 0.055030303030303
1764 0.0596161616161616 0.0596161616161616 0.0596161616161616 0.0596161616161616
1765 0.0642020202020202 0.0642020202020202 0.0642020202020202 0.0642020202020202
1766 0.0687878787878788 0.0687878787878788 0.0687878787878788 0.0687878787878788
1767 0.0733737373737374 0.0733737373737374 0.0733737373737374 0.0733737373737374
1768 0.077959595959596 0.077959595959596 0.077959595959596 0.077959595959596
1769 0.0825454545454545 0.0825454545454545 0.0825454545454545 0.0825454545454545
1770 0.0871313131313131 0.0871313131313131 0.0871313131313131 0.0871313131313131
1771 0.0917171717171717 0.0917171717171717 0.0917171717171717 0.0917171717171717
1772 0.0963030303030303 0.0963030303030303 0.0963030303030303 0.0963030303030303
1773 0.100888888888889 0.100888888888889 0.100888888888889 0.100888888888889
1774 0.105474747474747 0.105474747474747 0.105474747474747 0.105474747474747
1775 0.110060606060606 0.110060606060606 0.110060606060606 0.110060606060606
1776 0.114646464646465 0.114646464646465 0.114646464646465 0.114646464646465
1777 0.119232323232323 0.119232323232323 0.119232323232323 0.119232323232323
1778 0.123818181818182 0.123818181818182 0.123818181818182 0.123818181818182
1779 0.12840404040404 0.12840404040404 0.12840404040404 0.12840404040404
1780 0.132989898989899 0.132989898989899 0.132989898989899 0.132989898989899
1781 0.137575757575758 0.137575757575758 0.137575757575758 0.137575757575758
1782 0.142161616161616 0.142161616161616 0.142161616161616 0.142161616161616
1783 0.146747474747475 0.146747474747475 0.146747474747475 0.146747474747475
1784 0.151333333333333 0.151333333333333 0.151333333333333 0.151333333333333
1785 0.155919191919192 0.155919191919192 0.155919191919192 0.155919191919192
1786 0.160505050505051 0.160505050505051 0.160505050505051 0.160505050505051
1787 0.165090909090909 0.165090909090909 0.165090909090909 0.165090909090909
1788 0.169676767676768 0.169676767676768 0.169676767676768 0.169676767676768
1789 0.174262626262626 0.174262626262626 0.174262626262626 0.174262626262626
1790 0.178848484848485 0.178848484848485 0.178848484848485 0.178848484848485
1791 0.183434343434343 0.183434343434343 0.183434343434343 0.183434343434343
1792 0.188020202020202 0.188020202020202 0.188020202020202 0.188020202020202
1793 0.192606060606061 0.192606060606061 0.192606060606061 0.192606060606061
1794 0.197191919191919 0.197191919191919 0.197191919191919 0.197191919191919
1795 0.201777777777778 0.201777777777778 0.201777777777778 0.201777777777778
1796 0.206363636363636 0.206363636363636 0.206363636363636 0.206363636363636
1797 0.210949494949495 0.210949494949495 0.210949494949495 0.210949494949495
1798 0.215535353535354 0.215535353535354 0.215535353535354 0.215535353535354
1799 0.220121212121212 0.220121212121212 0.220121212121212 0.220121212121212
1800 0.224707070707071 0.224707070707071 0.224707070707071 0.224707070707071
1801 0.229292929292929 0.229292929292929 0.229292929292929 0.229292929292929
1802 0.233878787878788 0.233878787878788 0.233878787878788 0.233878787878788
1803 0.238464646464646 0.238464646464646 0.238464646464646 0.238464646464646
1804 0.243050505050505 0.243050505050505 0.243050505050505 0.243050505050505
1805 0.247636363636364 0.247636363636364 0.247636363636364 0.247636363636364
1806 0.252222222222222 0.252222222222222 0.252222222222222 0.252222222222222
1807 0.256808080808081 0.256808080808081 0.256808080808081 0.256808080808081
1808 0.261393939393939 0.261393939393939 0.261393939393939 0.261393939393939
1809 0.265979797979798 0.265979797979798 0.265979797979798 0.265979797979798
1810 0.270565656565657 0.270565656565657 0.270565656565657 0.270565656565657
1811 0.275151515151515 0.275151515151515 0.275151515151515 0.275151515151515
1812 0.279737373737374 0.279737373737374 0.279737373737374 0.279737373737374
1813 0.284323232323232 0.284323232323232 0.284323232323232 0.284323232323232
1814 0.288909090909091 0.288909090909091 0.288909090909091 0.288909090909091
1815 0.29349494949495 0.29349494949495 0.29349494949495 0.29349494949495
1816 0.298080808080808 0.298080808080808 0.298080808080808 0.298080808080808
1817 0.302666666666667 0.302666666666667 0.302666666666667 0.302666666666667
1818 0.307252525252525 0.307252525252525 0.307252525252525 0.307252525252525
1819 0.311838383838384 0.311838383838384 0.311838383838384 0.311838383838384
1820 0.316424242424242 0.316424242424242 0.316424242424242 0.316424242424242
1821 0.321010101010101 0.321010101010101 0.321010101010101 0.321010101010101
1822 0.32559595959596 0.32559595959596 0.32559595959596 0.32559595959596
1823 0.330181818181818 0.330181818181818 0.330181818181818 0.330181818181818
1824 0.334767676767677 0.334767676767677 0.334767676767677 0.334767676767677
1825 0.339353535353535 0.339353535353535 0.339353535353535 0.339353535353535
1826 0.343939393939394 0.343939393939394 0.343939393939394 0.343939393939394
1827 0.348525252525253 0.348525252525253 0.348525252525253 0.348525252525253
1828 0.353111111111111 0.353111111111111 0.353111111111111 0.353111111111111
1829 0.35769696969697 0.35769696969697 0.35769696969697 0.35769696969697
1830 0.362282828282828 0.362282828282828 0.362282828282828 0.362282828282828
1831 0.366868686868687 0.366868686868687 0.366868686868687 0.366868686868687
1832 0.371454545454545 0.371454545454545 0.371454545454545 0.371454545454545
1833 0.376040404040404 0.376040404040404 0.376040404040404 0.376040404040404
1834 0.380626262626263 0.380626262626263 0.380626262626263 0.380626262626263
1835 0.385212121212121 0.385212121212121 0.385212121212121 0.385212121212121
1836 0.38979797979798 0.38979797979798 0.38979797979798 0.38979797979798
1837 0.394383838383838 0.394383838383838 0.394383838383838 0.394383838383838
1838 0.398969696969697 0.398969696969697 0.398969696969697 0.398969696969697
1839 0.403555555555556 0.403555555555556 0.403555555555556 0.403555555555556
1840 0.408141414141414 0.408141414141414 0.408141414141414 0.408141414141414
1841 0.412727272727273 0.412727272727273 0.412727272727273 0.412727272727273
1842 0.417313131313131 0.417313131313131 0.417313131313131 0.417313131313131
1843 0.42189898989899 0.42189898989899 0.42189898989899 0.42189898989899
1844 0.426484848484849 0.426484848484849 0.426484848484849 0.426484848484849
1845 0.431070707070707 0.431070707070707 0.431070707070707 0.431070707070707
1846 0.435656565656566 0.435656565656566 0.435656565656566 0.435656565656566
1847 0.440242424242424 0.440242424242424 0.440242424242424 0.440242424242424
1848 0.444828282828283 0.444828282828283 0.444828282828283 0.444828282828283
1849 0.449414141414141 0.449414141414141 0.449414141414141 0.449414141414141
1850 0.454 0.454 0.454 0.454
1851 0.4605 0.4605 0.4605 0.4605
1852 0.467 0.467 0.467 0.467
1853 0.4735 0.4735 0.4735 0.4735
1854 0.48 0.48 0.48 0.48
1855 0.4865 0.4865 0.4865 0.4865
1856 0.493 0.493 0.493 0.493
1857 0.4995 0.4995 0.4995 0.4995
1858 0.506 0.506 0.506 0.506
1859 0.5125 0.5125 0.5125 0.5125
1860 0.519 0.519 0.519 0.519
1861 0.514 0.514 0.514 0.514
1862 0.509 0.509 0.509 0.509
1863 0.504 0.504 0.504 0.504
1864 0.499 0.499 0.499 0.499
1865 0.494 0.494 0.494 0.494
1866 0.489 0.489 0.489 0.489
1867 0.484 0.484 0.484 0.484
1868 0.479 0.479 0.479 0.479
1869 0.474 0.474 0.474 0.474
1870 0.469 0.469 0.469 0.469
1871 0.4842 0.4842 0.4842 0.4842
1872 0.4994 0.4994 0.4994 0.4994
1873 0.5146 0.5146 0.5146 0.5146
1874 0.5298 0.5298 0.5298 0.5298
1875 0.545 0.545 0.545 0.545
1876 0.5602 0.5602 0.5602 0.5602
1877 0.5754 0.5754 0.5754 0.5754
1878 0.5906 0.5906 0.5906 0.5906
1879 0.6058 0.6058 0.6058 0.6058
1880 0.621 0.621 0.621 0.621
1881 0.6201 0.6201 0.6201 0.6201
1882 0.6192 0.6192 0.6192 0.6192
1883 0.6183 0.6183 0.6183 0.6183
1884 0.6174 0.6174 0.6174 0.6174
1885 0.6165 0.6165 0.6165 0.6165
1886 0.6156 0.6156 0.6156 0.6156
1887 0.6147 0.6147 0.6147 0.6147
1888 0.6138 0.6138 0.6138 0.6138
1889 0.6129 0.6129 0.6129 0.6129
1890 0.612 0.612 0.612 0.612
1891 0.6161 0.6161 0.6161 0.6161
1892 0.6202 0.6202 0.6202 0.6202
1893 0.6243 0.6243 0.6243 0.6243
1894 0.6284 0.6284 0.6284 0.6284
1895 0.6325 0.6325 0.6325 0.6325
1896 0.6366 0.6366 0.6366 0.6366
1897 0.6407 0.6407 0.6407 0.6407
1898 0.6448 0.6448 0.6448 0.6448
1899 0.6489 0.6489 0.6489 0.6489
1900 0.653 0.653 0.653 0.653
1901 0.6699 0.6699 0.6699 0.6699
1902 0.6868 0.6868 0.6868 0.6868
1903 0.7037 0.7037 0.7037 0.7037
1904 0.7206 0.7206 0.7206 0.7206
1905 0.7375 0.7375 0.7375 0.7375
1906 0.7544 0.7544 0.7544 0.7544
1907 0.7713 0.7713 0.7713 0.7713
1908 0.7882 0.7882 0.7882 0.7882
1909 0.8051 0.8051 0.8051 0.8051
1910 0.822 0.822 0.822 0.822
1911 0.8119 0.8119 0.8119 0.8119
1912 0.8018 0.8018 0.8018 0.8018
1913 0.7917 0.7917 0.7917 0.7917
1914 0.7816 0.7816 0.7816 0.7816
1915 0.7715 0.7715 0.7715 0.7715
1916 0.7614 0.7614 0.7614 0.7614
1917 0.7513 0.7513 0.7513 0.7513
1918 0.7412 0.7412 0.7412 0.7412
1919 0.7311 0.7311 0.7311 0.7311
1920 0.721 0.721 0.721 0.721
1921 0.7385 0.7385 0.7385 0.7385
1922 0.756 0.756 0.756 0.756
1923 0.7735 0.7735 0.7735 0.7735
1924 0.791 0.791 0.791 0.791
1925 0.8085 0.8085 0.8085 0.8085
1926 0.826 0.826 0.826 0.826
1927 0.8435 0.8435 0.8435 0.8435
1928 0.861 0.861 0.861 0.861
1929 0.8785 0.8785 0.8785 0.8785
1930 0.896 0.896 0.896 0.896
1931 0.8831 0.8831 0.8831 0.8831
1932 0.8702 0.8702 0.8702 0.8702
1933 0.8573 0.8573 0.8573 0.8573
1934 0.8444 0.8444 0.8444 0.8444
1935 0.8315 0.8315 0.8315 0.8315
1936 0.8186 0.8186 0.8186 0.8186
1937 0.8057 0.8057 0.8057 0.8057
1938 0.7928 0.7928 0.7928 0.7928
1939 0.7799 0.7799 0.7799 0.7799
1940 0.767 0.767 0.767 0.767
1941 0.7795 0.7795 0.7795 0.7795
1942 0.792 0.792 0.792 0.792
1943 0.8045 0.8045 0.8045 0.8045
1944 0.817 0.817 0.817 0.817
1945 0.8295 0.8295 0.8295 0.8295
1946 0.842 0.842 0.842 0.842
1947 0.8545 0.8545 0.8545 0.8545
1948 0.867 0.867 0.867 0.867
1949 0.8795 0.8795 0.8795 0.8795
1950 0.892 0.892 0.892 0.892
1951 0.922 0.922 0.922 0.922
1952 0.952 0.952 0.952 0.952
1953 0.982 0.982 0.982 0.982
1954 1.012 1.012 1.012 1.012
1955 1.042 1.042 1.042 1.042
1956 1.072 1.072 1.072 1.072
1957 1.102 1.102 1.102 1.102
1958 1.132 1.132 1.132 1.132
1959 1.162 1.162 1.162 1.162
1960 1.192 1.192 1.192 1.192
1961 1.1925 1.1925 1.1925 1.1925
1962 1.193 1.193 1.193 1.193
1963 1.1935 1.1935 1.1935 1.1935
1964 1.194 1.194 1.194 1.194
1965 1.1945 1.1945 1.1945 1.1945
1966 1.195 1.195 1.195 1.195
1967 1.1955 1.1955 1.1955 1.1955
1968 1.196 1.196 1.196 1.196
1969 1.1965 1.1965 1.1965 1.1965
1970 1.197 1.197 1.197 1.197
1971 1.1798 1.1798 1.1798 1.1798
1972 1.1626 1.1626 1.1626 1.1626
1973 1.1454 1.1454 1.1454 1.1454
1974 1.1282 1.1282 1.1282 1.1282
1975 1.111 1.111 1.111 1.111
1976 1.0938 1.0938 1.0938 1.0938
1977 1.0766 1.0766 1.0766 1.0766
1978 1.0594 1.0594 1.0594 1.0594
1979 1.0422 1.0422 1.0422 1.0422
1980 1.025 1.025 1.025 1.025
1981 1.0544 1.0544 1.0544 1.0544
1982 1.0838 1.0838 1.0838 1.0838
1983 1.1132 1.1132 1.1132 1.1132
1984 1.1426 1.1426 1.1426 1.1426
1985 1.172 1.172 1.172 1.172
1986 1.2014 1.2014 1.2014 1.2014
1987 1.2308 1.2308 1.2308 1.2308
1988 1.2602 1.2602 1.2602 1.2602
1989 1.2896 1.2896 1.2896 1.2896
1990 1.319 1.319 1.319 1.319
1991 1.302 1.302 1.302 1.302
1992 1.285 1.285 1.285 1.285
1993 1.268 1.268 1.268 1.268
1994 1.251 1.251 1.251 1.251
1995 1.234 1.234 1.234 1.234
1996 1.217 1.217 1.217 1.217
1997 1.2 1.2 1.2 1.2
1998 1.183 1.183 1.183 1.183
1999 1.166 1.166 1.166 1.166
2000 1.149 1.149 1.149 1.149
2001 1.1584 1.1584 1.1584 1.1584
2002 1.1678 1.1678 1.1678 1.1678
2003 1.1772 1.1772 1.1772 1.1772
2004 1.1866 1.1866 1.1866 1.1866
2005 1.196 1.196 1.196 1.196
2006 1.168 1.139 1.1322 1.1656
2007 1.14 1.082 1.0684 1.1352
2008 1.112 1.025 1.0046 1.1048
2009 1.084 0.968 0.9408 1.0744
2010 1.056 0.911 0.877 1.044
2011 1.0477 0.854 0.8299 1.0302
2012 1.0394 0.797 0.7828 1.0164
2013 1.0311 0.74 0.7357 1.0026
2014 1.0228 0.683 0.6886 0.9888
2015 1.0145 0.626 0.6415 0.975
2016 1.0062 0.569 0.5944 0.9612
2017 0.9979 0.512 0.5473 0.9474
2018 0.9896 0.455 0.5002 0.9336
2019 0.9813 0.398 0.4531 0.9198
2020 0.973 0.341 0.406 0.906
2021 0.9546 0.3285 0.3097 0.8869
2022 0.9362 0.316 0.2134 0.8678
2023 0.9178 0.3035 0.1171 0.8487
2024 0.8994 0.291 0.0208 0.8296
2025 0.881 0.2785 -0.0755 0.8105
2026 0.8626 0.266 -0.1718 0.7914
2027 0.8442 0.2535 -0.2681 0.7723
2028 0.8258 0.241 -0.3644 0.7532
2029 0.8074 0.2285 -0.4607 0.7341
2030 0.789 0.216 -0.557 0.715
2031 0.759 0.2143 -0.5727 0.708
2032 0.729 0.2126 -0.5884 0.701
2033 0.699 0.2109 -0.6041 0.694
2034 0.669 0.2092 -0.6198 0.687
2035 0.639 0.2075 -0.6355 0.68
2036 0.609 0.2058 -0.6512 0.673
2037 0.579 0.2041 -0.6669 0.666
2038 0.549 0.2024 -0.6826 0.659
2039 0.519 0.2007 -0.6983 0.652
2040 0.489 0.199 -0.714 0.645
2041 0.4602 0.204 -0.689 0.6381
2042 0.4314 0.209 -0.664 0.6312
2043 0.4026 0.214 -0.639 0.6243
2044 0.3738 0.219 -0.614 0.6174
2045 0.345 0.224 -0.589 0.6105
2046 0.3162 0.229 -0.564 0.6036
2047 0.2874 0.234 -0.539 0.5967
2048 0.2586 0.239 -0.514 0.5898
2049 0.2298 0.244 -0.489 0.5829
2050 0.201 0.249 -0.464 0.576
2051 0.2424 0.2425 -0.4434 0.5685
2052 0.2838 0.236 -0.4228 0.561
2053 0.3252 0.2295 -0.4022 0.5535
2054 0.3666 0.223 -0.3816 0.546
2055 0.408 0.2165 -0.361 0.5385
2056 0.4494 0.21 -0.3404 0.531
2057 0.4908 0.2035 -0.3198 0.5235
2058 0.5322 0.197 -0.2992 0.516
2059 0.5736 0.1905 -0.2786 0.5085
2060 0.615 0.184 -0.258 0.501
2061 0.6073 0.176 -0.2351 0.4921
2062 0.5996 0.168 -0.2122 0.4832
2063 0.5919 0.16 -0.1893 0.4743
2064 0.5842 0.152 -0.1664 0.4654
2065 0.5765 0.144 -0.1435 0.4565
2066 0.5688 0.136 -0.1206 0.4476
2067 0.5611 0.128 -0.0977 0.4387
2068 0.5534 0.12 -0.0748 0.4298
2069 0.5457 0.112 -0.0519 0.4209
2070 0.538 0.104 -0.029 0.412
2071 0.5392 0.0944 -0.0017 0.4017
2072 0.5404 0.0848 0.0256 0.3914
2073 0.5416 0.0752 0.0529 0.3811
2074 0.5428 0.0656 0.0802 0.3708
2075 0.544 0.056 0.1075 0.3605
2076 0.5452 0.0464 0.1348 0.3502
2077 0.5464 0.0368 0.1621 0.3399
2078 0.5476 0.0272 0.1894 0.3296
2079 0.5488 0.0176 0.2167 0.3193
2080 0.55 0.008 0.244 0.309
2081 0.5552 0.0099 0.2438 0.2975
2082 0.5604 0.0118 0.2436 0.286
2083 0.5656 0.0137 0.2434 0.2745
2084 0.5708 0.0156 0.2432 0.263
2085 0.576 0.0175 0.243 0.2515
2086 0.5812 0.0194 0.2428 0.24
2087 0.5864 0.0213 0.2426 0.2285
2088 0.5916 0.0232 0.2424 0.217
2089 0.5968 0.0251 0.2422 0.2055
2090 0.602 0.027 0.242 0.194
2091 0.5929 0.0289 0.2359 0.1823
2092 0.5838 0.0308 0.2298 0.1706
2093 0.5747 0.0327 0.2237 0.1589
2094 0.5656 0.0346 0.2176 0.1472
2095 0.5565 0.0365 0.2115 0.1355
2096 0.5474 0.0384 0.2054 0.1238
2097 0.5383 0.0403 0.1993 0.1121
2098 0.5292 0.0422 0.1932 0.1004
2099 0.5201 0.0441 0.1871 0.0887
2100 0.511 0.046 0.181 0.077
2101 0.49567 0.04462 0.17557 0.07469
2102 0.4807999 0.0432814 0.1703029 0.0724493
2103 0.466375903 0.041982958 0.165193813 0.070275821
2104 0.45238462591 0.04072346926 0.16023799861 0.06816754637
2105 0.4388130871327 0.0395017651822 0.1554308586517 0.0661225199789
2106 0.425648694518719 0.038316712226734 0.150767932892149 0.064138844379533
2107 0.412879233683157 0.037167210859932 0.146244894905384 0.062214679048147
2108 0.400492856672663 0.036052194534134 0.141857548058223 0.0603482386767026
2109 0.388478070972483 0.03497062869811 0.137601821616476 0.0585377915164015
2110 0.376823728843308 0.0339215098371667 0.133473766967982 0.0567816577709094
2111 0.365519016978009 0.0329038645420517 0.129469553958942 0.0550782080377822
2112 0.354553446468669 0.0319167486057901 0.125585467340174 0.0534258617966487
2113 0.343916843074609 0.0309592461476164 0.121817903319969 0.0518230859427492
2114 0.33359933778237 0.0300304687631879 0.11816336622037 0.0502683933644667
2115 0.323591357648899 0.0291295547002923 0.114618465233759 0.0487603415635327
2116 0.313883616919432 0.0282556680592835 0.111179911276746 0.0472975313166268
2117 0.304467108411849 0.027407998017505 0.107844513938444 0.045878605377128
2118 0.295333095159494 0.0265857580769799 0.10460917852029 0.0445022472158141
2119 0.286473102304709 0.0257881853346705 0.101470903164682 0.0431671797993397
2120 0.277878909235568 0.0250145397746304 0.0984267760697412 0.0418721644053595
