year RCP2.6 RCP4.5 RCP6 RCP8.5
1359 0 0 0 0
1360 0 0 0 0
1361 0 0 0 0
1362 0 0 0 0
1363 0 0 0 0
1364 0 0 0 0
1365 0 0 0 0
1366 0 0 0 0
1367 0 0 0 0
1368 0 0 0 0
1369 0 0 0 0
1370 0 0 0 0
1371 0 0 0 0
1372 0 0 0 0
1373 0 0 0 0
1374 0 0 0 0
1375 0 0 0 0
1376 0 0 0 0
1377 0 0 0 0
1378 0 0 0 0
1379 0 0 0 0
1380 0 0 0 0
1381 0 0 0 0
1382 0 0 0 0
1383 0 0 0 0
1384 0 0 0 0
1385 0 0 0 0
1386 0 0 0 0
1387 0 0 0 0
1388 0 0 0 0
1389 0 0 0 0
1390 0 0 0 0
1391 0 0 0 0
1392 0 0 0 0
1393 0 0 0 0
1394 0 0 0 0
1395 0 0 0 0
1396 0 0 0 0
1397 0 0 0 0
1398 0 0 0 0
1399 0 0 0 0
1400 0 0 0 0
1401 0 0 0 0
1402 0 0 0 0
1403 0 0 0 0
1404 0 0 0 0
1405 0 0 0 0
1406 0 0 0 0
1407 0 0 0 0
1408 0 0 0 0
1409 0 0 0 0
1410 0 0 0 0
1411 0 0 0 0
1412 0 0 0 0
1413 0 0 0 0
1414 0 0 0 0
1415 0 0 0 0
1416 0 0 0 0
1417 0 0 0 0
1418 0 0 0 0
1419 0 0 0 0
1420 0 0 0 0
1421 0 0 0 0
1422 0 0 0 0
1423 0 0 0 0
1424 0 0 0 0
1425 0 0 0 0
1426 0 0 0 0
1427 0 0 0 0
1428 0 0 0 0
1429 0 0 0 0
1430 0 0 0 0
1431 0 0 0 0
1432 0 0 0 0
1433 0 0 0 0
1434 0 0 0 0
1435 0 0 0 0
1436 0 0 0 0
1437 0 0 0 0
1438 0 0 0 0
1439 0 0 0 0
1440 0 0 0 0
1441 0 0 0 0
1442 0 0 0 0
1443 0 0 0 0
1444 0 0 0 0
1445 0 0 0 0
1446 0 0 0 0
1447 0 0 0 0
1448 0 0 0 0
1449 0 0 0 0
1450 0 0 0 0
1451 0 0 0 0
1452 0 0 0 0
1453 0 0 0 0
1454 0 0 0 0
1455 0 0 0 0
1456 0 0 0 0
1457 0 0 0 0
1458 0 0 0 0
1459 0 0 0 0
1460 0 0 0 0
1461 0 0 0 0
1462 0 0 0 0
1463 0 0 0 0
1464 0 0 0 0
1465 0 0 0 0
1466 0 0 0 0
1467 0 0 0 0
1468 0 0 0 0
1469 0 0 0 0
1470 0 0 0 0
1471 0 0 0 0
1472 0 0 0 0
1473 0 0 0 0
1474 0 0 0 0
1475 0 0 0 0
1476 0 0 0 0
1477 0 0 0 0
1478 0 0 0 0
1479 0 0 0 0
1480 0 0 0 0
1481 0 0 0 0
1482 0 0 0 0
1483 0 0 0 0
1484 0 0 0 0
1485 0 0 0 0
1486 0 0 0 0
1487 0 0 0 0
1488 0 0 0 0
1489 0 0 0 0
1490 0 0 0 0
1491 0 0 0 0
1492 0 0 0 0
1493 0 0 0 0
1494 0 0 0 0
1495 0 0 0 0
1496 0 0 0 0
1497 0 0 0 0
1498 0 0 0 0
1499 0 0 0 0
1500 0 0 0 0
1501 0 0 0 0
1502 0 0 0 0
1503 0 0 0 0
1504 0 0 0 0
1505 0 0 0 0
1506 0 0 0 0
1507 0 0 0 0
1508 0 0 0 0
1509 0 0 0 0
1510 0 0 0 0
1511 0 0 0 0
1512 0 0 0 0
1513 0 0 0 0
1514 0 0 0 0
1515 0 0 0 0
1516 0 0 0 0
1517 0 0 0 0
1518 0 0 0 0
1519 0 0 0 0
1520 0 0 0 0
1521 0 0 0 0
1522 0 0 0 0
1523 0 0 0 0
1524 0 0 0 0
1525 0 0 0 0
1526 0 0 0 0
1527 0 0 0 0
1528 0 0 0 0
1529 0 0 0 0
1530 0 0 0 0
1531 0 0 0 0
1532 0 0 0 0
1533 0 0 0 0
1534 0 0 0 0
1535 0 0 0 0
1536 0 0 0 0
1537 0 0 0 0
1538 0 0 0 0
1539 0 0 0 0
1540 0 0 0 0
1541 0 0 0 0
1542 0 0 0 0
1543 0 0 0 0
1544 0 0 0 0
1545 0 0 0 0
1546 0 0 0 0
1547 0 0 0 0
1548 0 0 0 0
1549 0 0 0 0
1550 0 0 0 0
1551 0 0 0 0
1552 0 0 0 0
1553 0 0 0 0
1554 0 0 0 0
1555 0 0 0 0
1556 0 0 0 0
1557 0 0 0 0
1558 0 0 0 0
1559 0 0 0 0
1560 0 0 0 0
1561 0 0 0 0
1562 0 0 0 0
1563 0 0 0 0
1564 0 0 0 0
1565 0 0 0 0
1566 0 0 0 0
1567 0 0 0 0
1568 0 0 0 0
1569 0 0 0 0
1570 0 0 0 0
1571 0 0 0 0
1572 0 0 0 0
1573 0 0 0 0
1574 0 0 0 0
1575 0 0 0 0
1576 0 0 0 0
1577 0 0 0 0
1578 0 0 0 0
1579 0 0 0 0
1580 0 0 0 0
1581 0 0 0 0
1582 0 0 0 0
1583 0 0 0 0
1584 0 0 0 0
1585 0 0 0 0
1586 0 0 0 0
1587 0 0 0 0
1588 0 0 0 0
1589 0 0 0 0
1590 0 0 0 0
1591 0 0 0 0
1592 0 0 0 0
1593 0 0 0 0
1594 0 0 0 0
1595 0 0 0 0
1596 0 0 0 0
1597 0 0 0 0
1598 0 0 0 0
1599 0 0 0 0
1600 0 0 0 0
1601 0 0 0 0
1602 0 0 0 0
1603 0 0 0 0
1604 0 0 0 0
1605 0 0 0 0
1606 0 0 0 0
1607 0 0 0 0
1608 0 0 0 0
1609 0 0 0 0
1610 0 0 0 0
1611 0 0 0 0
1612 0 0 0 0
1613 0 0 0 0
1614 0 0 0 0
1615 0 0 0 0
1616 0 0 0 0
1617 0 0 0 0
1618 0 0 0 0
1619 0 0 0 0
1620 0 0 0 0
1621 0 0 0 0
1622 0 0 0 0
1623 0 0 0 0
1624 0 0 0 0
1625 0 0 0 0
1626 0 0 0 0
1627 0 0 0 0
1628 0 0 0 0
1629 0 0 0 0
1630 0 0 0 0
1631 0 0 0 0
1632 0 0 0 0
1633 0 0 0 0
1634 0 0 0 0
1635 0 0 0 0
1636 0 0 0 0
1637 0 0 0 0
1638 0 0 0 0
1639 0 0 0 0
1640 0 0 0 0
1641 0 0 0 0
1642 0 0 0 0
1643 0 0 0 0
1644 0 0 0 0
1645 0 0 0 0
1646 0 0 0 0
1647 0 0 0 0
1648 0 0 0 0
1649 0 0 0 0
1650 0 0 0 0
1651 0 0 0 0
1652 0 0 0 0
1653 0 0 0 0
1654 0 0 0 0
1655 0 0 0 0
1656 0 0 0 0
1657 0 0 0 0
1658 0 0 0 0
1659 0 0 0 0
1660 0 0 0 0
1661 0 0 0 0
1662 0 0 0 0
1663 0 0 0 0
1664 0 0 0 0
1665 0 0 0 0
1666 0 0 0 0
1667 0 0 0 0
1668 0 0 0 0
1669 0 0 0 0
1670 0 0 0 0
1671 0 0 0 0
1672 0 0 0 0
1673 0 0 0 0
1674 0 0 0 0
1675 0 0 0 0
1676 0 0 0 0
1677 0 0 0 0
1678 0 0 0 0
1679 0 0 0 0
1680 0 0 0 0
1681 0 0 0 0
1682 0 0 0 0
1683 0 0 0 0
1684 0 0 0 0
1685 0 0 0 0
1686 0 0 0 0
1687 0 0 0 0
1688 0 0 0 0
1689 0 0 0 0
1690 0 0 0 0
1691 0 0 0 0
1692 0 0 0 0
1693 0 0 0 0
1694 0 0 0 0
1695 0 0 0 0
1696 0 0 0 0
1697 0 0 0 0
1698 0 0 0 0
1699 0 0 0 0
1700 0 0 0 0
1701 0 0 0 0
1702 0 0 0 0
1703 0 0 0 0
1704 0 0 0 0
1705 0 0 0 0
1706 0 0 0 0
1707 0 0 0 0
1708 0 0 0 0
1709 0 0 0 0
1710 0 0 0 0
1711 0 0 0 0
1712 0 0 0 0
1713 0 0 0 0
1714 0 0 0 0
1715 0 0 0 0
1716 0 0 0 0
1717 0 0 0 0
1718 0 0 0 0
1719 0 0 0 0
1720 0 0 0 0
1721 0 0 0 0
1722 0 0 0 0
1723 0 0 0 0
1724 0 0 0 0
1725 0 0 0 0
1726 0 0 0 0
1727 0 0 0 0
1728 0 0 0 0
1729 0 0 0 0
1730 0 0 0 0
1731 0 0 0 0
1732 0 0 0 0
1733 0 0 0 0
1734 0 0 0 0
1735 0 0 0 0
1736 0 0 0 0
1737 0 0 0 0
1738 0 0 0 0
1739 0 0 0 0
1740 0 0 0 0
1741 0 0 0 0
1742 0 0 0 0
1743 0 0 0 0
1744 0 0 0 0
1745 0 0 0 0
1746 0 0 0 0
1747 0 0 0 0
1748 0 0 0 0
1749 0 0 0 0
1750 0 0 0 0
1751 0.003 0.003 0.003 0.003
1752 0.003 0.003 0.003 0.003
1753 0.003 0.003 0.003 0.003
1754 0.003 0.003 0.003 0.003
1755 0.003 0.003 0.003 0.003
1756 0.003 0.003 0.003 0.003
1757 0.003 0.003 0.003 0.003
1758 0.003 0.003 0.003 0.003
1759 0.003 0.003 0.003 0.003
1760 0.003 0.003 0.003 0.003
1761 0.003 0.003 0.003 0.003
1762 0.003 0.003 0.003 0.003
1763 0.003 0.003 0.003 0.003
1764 0.003 0.003 0.003 0.003
1765 0.003 0.003 0.003 0.003
1766 0.003 0.003 0.003 0.003
1767 0.003 0.003 0.003 0.003
1768 0.003 0.003 0.003 0.003
1769 0.003 0.003 0.003 0.003
1770 0.003 0.003 0.003 0.003
1771 0.004 0.004 0.004 0.004
1772 0.004 0.004 0.004 0.004
1773 0.004 0.004 0.004 0.004
1774 0.004 0.004 0.004 0.004
1775 0.004 0.004 0.004 0.004
1776 0.004 0.004 0.004 0.004
1777 0.004 0.004 0.004 0.004
1778 0.004 0.004 0.004 0.004
1779 0.004 0.004 0.004 0.004
1780 0.004 0.004 0.004 0.004
1781 0.005 0.005 0.005 0.005
1782 0.005 0.005 0.005 0.005
1783 0.005 0.005 0.005 0.005
1784 0.005 0.005 0.005 0.005
1785 0.005 0.005 0.005 0.005
1786 0.005 0.005 0.005 0.005
1787 0.005 0.005 0.005 0.005
1788 0.005 0.005 0.005 0.005
1789 0.005 0.005 0.005 0.005
1790 0.005 0.005 0.005 0.005
1791 0.006 0.006 0.006 0.006
1792 0.006 0.006 0.006 0.006
1793 0.006 0.006 0.006 0.006
1794 0.006 0.006 0.006 0.006
1795 0.006 0.006 0.006 0.006
1796 0.006 0.006 0.006 0.006
1797 0.007 0.007 0.007 0.007
1798 0.007 0.007 0.007 0.007
1799 0.007 0.007 0.007 0.007
1800 0.008 0.008 0.008 0.008
1801 0.008 0.008 0.008 0.008
1802 0.01 0.01 0.01 0.01
1803 0.009 0.009 0.009 0.009
1804 0.009 0.009 0.009 0.009
1805 0.009 0.009 0.009 0.009
1806 0.01 0.01 0.01 0.01
1807 0.01 0.01 0.01 0.01
1808 0.01 0.01 0.01 0.01
1809 0.01 0.01 0.01 0.01
1810 0.01 0.01 0.01 0.01
1811 0.011 0.011 0.011 0.011
1812 0.011 0.011 0.011 0.011
1813 0.011 0.011 0.011 0.011
1814 0.011 0.011 0.011 0.011
1815 0.012 0.012 0.012 0.012
1816 0.013 0.013 0.013 0.013
1817 0.014 0.014 0.014 0.014
1818 0.014 0.014 0.014 0.014
1819 0.014 0.014 0.014 0.014
1820 0.014 0.014 0.014 0.014
1821 0.014 0.014 0.014 0.014
1822 0.015 0.015 0.015 0.015
1823 0.016 0.016 0.016 0.016
1824 0.016 0.016 0.016 0.016
1825 0.017 0.017 0.017 0.017
1826 0.017 0.017 0.017 0.017
1827 0.018 0.018 0.018 0.018
1828 0.018 0.018 0.018 0.018
1829 0.018 0.018 0.018 0.018
1830 0.024 0.024 0.024 0.024
1831 0.023 0.023 0.023 0.023
1832 0.023 0.023 0.023 0.023
1833 0.024 0.024 0.024 0.024
1834 0.024 0.024 0.024 0.024
1835 0.025 0.025 0.025 0.025
1836 0.029 0.029 0.029 0.029
1837 0.029 0.029 0.029 0.029
1838 0.03 0.03 0.03 0.03
1839 0.031 0.031 0.031 0.031
1840 0.033 0.033 0.033 0.033
1841 0.034 0.034 0.034 0.034
1842 0.036 0.036 0.036 0.036
1843 0.037 0.037 0.037 0.037
1844 0.039 0.039 0.039 0.039
1845 0.043 0.043 0.043 0.043
1846 0.043 0.043 0.043 0.043
1847 0.046 0.046 0.046 0.046
1848 0.047 0.047 0.047 0.047
1849 0.05 0.05 0.05 0.05
1850 0.054 0.054 0.054 0.054
1851 0.054 0.054 0.054 0.054
1852 0.057 0.057 0.057 0.057
1853 0.059 0.059 0.059 0.059
1854 0.069 0.069 0.069 0.069
1855 0.071 0.071 0.071 0.071
1856 0.076 0.076 0.076 0.076
1857 0.077 0.077 0.077 0.077
1858 0.078 0.078 0.078 0.078
1859 0.083 0.083 0.083 0.083
1860 0.091 0.091 0.091 0.091
1861 0.095 0.095 0.095 0.095
1862 0.097 0.097 0.097 0.097
1863 0.104 0.104 0.104 0.104
1864 0.112 0.112 0.112 0.112
1865 0.119 0.119 0.119 0.119
1866 0.122 0.122 0.122 0.122
1867 0.13 0.13 0.13 0.13
1868 0.135 0.135 0.135 0.135
1869 0.142 0.142 0.142 0.142
1870 0.147 0.147 0.147 0.147
1871 0.156 0.156 0.156 0.156
1872 0.173 0.173 0.173 0.173
1873 0.184 0.184 0.184 0.184
1874 0.174 0.174 0.174 0.174
1875 0.188 0.188 0.188 0.188
1876 0.191 0.191 0.191 0.191
1877 0.194 0.194 0.194 0.194
1878 0.196 0.196 0.196 0.196
1879 0.21 0.21 0.21 0.21
1880 0.236 0.236 0.236 0.236
1881 0.243 0.243 0.243 0.243
1882 0.256 0.256 0.256 0.256
1883 0.272 0.272 0.272 0.272
1884 0.275 0.275 0.275 0.275
1885 0.277 0.277 0.277 0.277
1886 0.281 0.281 0.281 0.281
1887 0.295 0.295 0.295 0.295
1888 0.327 0.327 0.327 0.327
1889 0.327 0.327 0.327 0.327
1890 0.356 0.356 0.356 0.356
1891 0.372 0.372 0.372 0.372
1892 0.374 0.374 0.374 0.374
1893 0.37 0.37 0.37 0.37
1894 0.383 0.383 0.383 0.383
1895 0.406 0.406 0.406 0.406
1896 0.419 0.419 0.419 0.419
1897 0.44 0.44 0.44 0.44
1898 0.465 0.465 0.465 0.465
1899 0.507 0.507 0.507 0.507
1900 0.534 0.534 0.534 0.534
1901 0.552 0.552 0.552 0.552
1902 0.566 0.566 0.566 0.566
1903 0.617 0.617 0.617 0.617
1904 0.624 0.624 0.624 0.624
1905 0.663 0.663 0.663 0.663
1906 0.707 0.707 0.707 0.707
1907 0.784 0.784 0.784 0.784
1908 0.75 0.75 0.75 0.75
1909 0.785 0.785 0.785 0.785
1910 0.819 0.819 0.819 0.819
1911 0.836 0.836 0.836 0.836
1912 0.879 0.879 0.879 0.879
1913 0.943 0.943 0.943 0.943
1914 0.85 0.85 0.85 0.85
1915 0.838 0.838 0.838 0.838
1916 0.901 0.901 0.901 0.901
1917 0.955 0.955 0.955 0.955
1918 0.936 0.936 0.936 0.936
1919 0.806 0.806 0.806 0.806
1920 0.932 0.932 0.932 0.932
1921 0.803 0.803 0.803 0.803
1922 0.845 0.845 0.845 0.845
1923 0.97 0.97 0.97 0.97
1924 0.963 0.963 0.963 0.963
1925 0.975 0.975 0.975 0.975
1926 0.983 0.983 0.983 0.983
1927 1.062 1.062 1.062 1.062
1928 1.065 1.065 1.065 1.065
1929 1.145 1.145 1.145 1.145
1930 1.053 1.053 1.053 1.053
1931 0.94 0.94 0.94 0.94
1932 0.847 0.847 0.847 0.847
1933 0.893 0.893 0.893 0.893
1934 0.973 0.973 0.973 0.973
1935 1.027 1.027 1.027 1.027
1936 1.13 1.13 1.13 1.13
1937 1.209 1.209 1.209 1.209
1938 1.142 1.142 1.142 1.142
1939 1.192 1.192 1.192 1.192
1940 1.299 1.299 1.299 1.299
1941 1.334 1.334 1.334 1.334
1942 1.342 1.342 1.342 1.342
1943 1.391 1.391 1.391 1.391
1944 1.383 1.383 1.383 1.383
1945 1.16 1.16 1.16 1.16
1946 1.238 1.238 1.238 1.238
1947 1.392 1.392 1.392 1.392
1948 1.469 1.469 1.469 1.469
1949 1.419 1.419 1.419 1.419
1950 1.63 1.63 1.63 1.63
1951 1.767 1.767 1.767 1.767
1952 1.795 1.795 1.795 1.795
1953 1.841 1.841 1.841 1.841
1954 1.865 1.865 1.865 1.865
1955 2.042 2.042 2.042 2.042
1956 2.177 2.177 2.177 2.177
1957 2.27 2.27 2.27 2.27
1958 2.33 2.33 2.33 2.33
1959 2.454 2.454 2.454 2.454
1960 2.569 2.569 2.569 2.569
1961 2.58 2.58 2.58 2.58
1962 2.686 2.686 2.686 2.686
1963 2.833 2.833 2.833 2.833
1964 2.995 2.995 2.995 2.995
1965 3.13 3.13 3.13 3.13
1966 3.288 3.288 3.288 3.288
1967 3.393 3.393 3.393 3.393
1968 3.566 3.566 3.566 3.566
1969 3.78 3.78 3.78 3.78
1970 4.053 4.053 4.053 4.053
1971 4.208 4.208 4.208 4.208
1972 4.376 4.376 4.376 4.376
1973 4.614 4.614 4.614 4.614
1974 4.623 4.623 4.623 4.623
1975 4.596 4.596 4.596 4.596
1976 4.864 4.864 4.864 4.864
1977 5.026 5.026 5.026 5.026
1978 5.087 5.087 5.087 5.087
1979 5.369 5.369 5.369 5.369
1980 5.315 5.315 5.315 5.315
1981 5.152 5.152 5.152 5.152
1982 5.113 5.113 5.113 5.113
1983 5.094 5.094 5.094 5.094
1984 5.28 5.28 5.28 5.28
1985 5.439 5.439 5.439 5.439
1986 5.607 5.607 5.607 5.607
1987 5.752 5.752 5.752 5.752
1988 5.965 5.965 5.965 5.965
1989 6.097 6.097 6.097 6.097
1990 6.127 6.127 6.127 6.127
1991 6.217 6.217 6.217 6.217
1992 6.164 6.164 6.164 6.164
1993 6.162 6.162 6.162 6.162
1994 6.266 6.266 6.266 6.266
1995 6.398 6.398 6.398 6.398
1996 6.542 6.542 6.542 6.542
1997 6.651 6.651 6.651 6.651
1998 6.643 6.643 6.643 6.643
1999 6.61 6.61 6.61 6.61
2000 6.765 6.765 6.765 6.765
2001 6.927 6.927 6.927 6.927
2002 6.996 6.996 6.996 6.996
2003 7.416 7.416 7.416 7.416
2004 7.807 7.807 7.807 7.807
2005 8.093 8.093 8.093 8.093
2006 8.37 8.37 8.37 8.37
2007 8.566 8.566 8.566 8.566
2008 8.783 8.783 8.783 8.783
2009 8.74 8.74 8.74 8.74
2010 9.167 9.167 9.167 9.167
2011 9.46 9.46 9.46 9.46
2012 9.667 9.667 9.667 9.667
2013 9.619625 9.692625 9.577375 9.900875
2014 9.57225 9.71825 9.48775 10.13475
2015 9.524875 9.743875 9.398125 10.368625
2016 9.4775 9.7695 9.3085 10.6025
2017 9.430125 9.795125 9.218875 10.836375
2018 9.38275 9.82075 9.12925 11.07025
2019 9.335375 9.846375 9.039625 11.304125
2020 9.288 9.872 8.95 11.538
2021 9.0749 9.9801 9.0545 11.7681
2022 8.8618 10.0882 9.159 11.9982
2023 8.6487 10.1963 9.2635 12.2283
2024 8.4356 10.3044 9.368 12.4584
2025 8.2225 10.4125 9.4725 12.6885
2026 8.0094 10.5206 9.577 12.9186
2027 7.7963 10.6287 9.6815 13.1487
2028 7.5832 10.7368 9.786 13.3788
2029 7.3701 10.8449 9.8905 13.6089
2030 7.157 10.953 9.995 13.839
2031 6.8948 10.9915 10.1509 14.1338
2032 6.6326 11.03 10.3068 14.4286
2033 6.3704 11.0685 10.4627 14.7234
2034 6.1082 11.107 10.6186 15.0182
2035 5.846 11.1455 10.7745 15.313
2036 5.5838 11.184 10.9304 15.6078
2037 5.3216 11.2225 11.0863 15.9026
2038 5.0594 11.261 11.2422 16.1974
2039 4.7972 11.2995 11.3981 16.4922
2040 4.535 11.338 11.554 16.787
2041 4.4001 11.3073 11.703 17.1288
2042 4.2652 11.2766 11.852 17.4706
2043 4.1303 11.2459 12.001 17.8124
2044 3.9954 11.2152 12.15 18.1542
2045 3.8605 11.1845 12.299 18.496
2046 3.7256 11.1538 12.448 18.8378
2047 3.5907 11.1231 12.597 19.1796
2048 3.4558 11.0924 12.746 19.5214
2049 3.3209 11.0617 12.895 19.8632
2050 3.186 11.031 13.044 20.205
2051 3.0093 10.868 13.222 20.5441
2052 2.8326 10.705 13.4 20.8832
2053 2.6559 10.542 13.578 21.2223
2054 2.4792 10.379 13.756 21.5614
2055 2.3025 10.216 13.934 21.9005
2056 2.1258 10.053 14.112 22.2396
2057 1.9491 9.89 14.29 22.5787
2058 1.7724 9.727 14.468 22.9178
2059 1.5957 9.564 14.646 23.2569
2060 1.419 9.401 14.824 23.596
2061 1.2887 9.1727 14.9922 23.8326
2062 1.1584 8.9444 15.1604 24.0692
2063 1.0281 8.7161 15.3286 24.3058
2064 0.8978 8.4878 15.4968 24.5424
2065 0.7675 8.2595 15.665 24.779
2066 0.6372 8.0312 15.8332 25.0156
2067 0.5069 7.8029 16.0014 25.2522
2068 0.3766 7.5746 16.1696 25.4888
2069 0.2463 7.3463 16.3378 25.7254
2070 0.116 7.118 16.506 25.962
2071 0.0611 6.8244 16.5835 26.1064
2072 0.0062 6.5308 16.661 26.2508
2073 -0.0487 6.2372 16.7385 26.3952
2074 -0.1036 5.9436 16.816 26.5396
2075 -0.1585 5.65 16.8935 26.684
2076 -0.2134 5.3564 16.971 26.8284
2077 -0.2683 5.0628 17.0485 26.9728
2078 -0.3232 4.7692 17.126 27.1172
2079 -0.3781 4.4756 17.2035 27.2616
2080 -0.433 4.182 17.281 27.406
2081 -0.4767 4.1831 16.9842 27.4991
2082 -0.5204 4.1842 16.6874 27.5922
2083 -0.5641 4.1853 16.3906 27.6853
2084 -0.6078 4.1864 16.0938 27.7784
2085 -0.6515 4.1875 15.797 27.8715
2086 -0.6952 4.1886 15.5002 27.9646
2087 -0.7389 4.1897 15.2034 28.0577
2088 -0.7826 4.1908 14.9066 28.1508
2089 -0.8263 4.1919 14.6098 28.2439
2090 -0.87 4.193 14.313 28.337
2091 -0.8761 4.194 14.257 28.3773
2092 -0.8822 4.195 14.201 28.4176
2093 -0.8883 4.196 14.145 28.4579
2094 -0.8944 4.197 14.089 28.4982
2095 -0.9005 4.198 14.033 28.5385
2096 -0.9066 4.199 13.977 28.5788
2097 -0.9127 4.2 13.921 28.6191
2098 -0.9188 4.201 13.865 28.6594
2099 -0.9249 4.202 13.809 28.6997
2100 -0.931 4.203 13.753 28.74
2101 -0.90307 4.07691 13.34041 27.8778
2102 -0.8759779 3.9546027 12.9401977 27.041466
2103 -0.849698563 3.835964619 12.551991769 26.23022202
2104 -0.82420760611 3.72088568043 12.17543201593 25.4433153594
2105 -0.7994813779267 3.6092591100171 11.8101690554521 24.680015898618
2106 -0.775496936588899 3.50098133671659 11.4558639837885 23.9396154216595
2107 -0.752232028491232 3.39595189661509 11.1121880642749 23.2214269590097
2108 -0.729665067636495 3.29407333971664 10.7788224223466 22.5247841502394
2109 -0.7077751156074 3.19525113952514 10.4554577496762 21.8490406257322
2110 -0.686541862139178 3.09939360533938 10.1417940171859 21.1935694069602
2111 -0.665945606275003 3.0064117971792 9.83754019667037 20.5577623247514
2112 -0.645967238086753 2.91621944326382 9.54241399077026 19.9410294550089
2113 -0.62658822094415 2.82873285996591 9.25614157104715 19.3427985713586
2114 -0.607790574315826 2.74387087416693 8.97845732391574 18.7625146142179
2115 -0.589556857086351 2.66155474794192 8.70910360419826 18.1996391757913
2116 -0.57187015137376 2.58170810550367 8.44783049607232 17.6536500005176
2117 -0.554714046832547 2.50425686233856 8.19439558119014 17.124040500502
2118 -0.538072625427571 2.4291291564684 7.94856371375444 16.610319285487
2119 -0.521930446664744 2.35625528177435 7.71010680234181 16.1120097069224
2120 -0.506272533264801 2.28556762332112 7.47880359827155 15.6286494157147
2121 -0.491084357266857 2.21700059462148 7.25443949032341 15.1597899332433
2122 -0.476351826548852 2.15049057678284 7.0368063056137 14.704996235246
2123 -0.462061271752386 2.08597585947935 6.82570211644529 14.2638463481886
2124 -0.448199433599814 2.02339658369497 6.62093105295193 13.8359309577429
2125 -0.43475345059182 1.96269468618412 6.42230312136337 13.4208530290106
2126 -0.421710847074065 1.9038138455986 6.22963402772247 13.0182274381403
2127 -0.409059521661843 1.84669943023064 6.0427450068908 12.6276806149961
2128 -0.396787736011988 1.79129844732372 5.86146265668407 12.2488501965462
2129 -0.384884103931628 1.73755949390401 5.68561877698355 11.8813846906498
2130 -0.37333758081368 1.68543270908689 5.51505021367405 11.5249431499303
2131 -0.362137453389269 1.63486972781428 5.34959870726382 11.1791948554324
2132 -0.351273329787591 1.58582363597986 5.18911074604591 10.8438190097695
2133 -0.340735129893963 1.53824892690046 5.03343742366453 10.5185044394764
2134 -0.330513075997144 1.49210145909345 4.8824343009546 10.2029493062921
2135 -0.32059768371723 1.44733841532064 4.73596127192596 9.89686082710332
2136 -0.310979753205713 1.40391826286102 4.59388243376818 9.59995500229022
2137 -0.301650360609542 1.36180071497519 4.45606596075513 9.31195635222151
2138 -0.292600849791256 1.32094669352594 4.32238398193248 9.03259766165487
2139 -0.283822824297518 1.28131829272016 4.19271246247451 8.76161973180522
2140 -0.275308139568592 1.24287874393855 4.06693108860027 8.49877113985107
2141 -0.267048895381535 1.2055923816204 3.94492315594226 8.24380800565553
2142 -0.259037428520089 1.16942461017179 3.82657546126399 7.99649376548587
2143 -0.251266305664486 1.13434187186663 3.71177819742607 7.75659895252129
2144 -0.243728316494551 1.10031161571063 3.60042485150329 7.52390098394565
2145 -0.236416466999715 1.06730226723931 3.49241210595819 7.29818395442728
2146 -0.229323972989723 1.03528319922213 3.38763974277945 7.07923843579446
2147 -0.222444253800032 1.00422470324547 3.28601055049606 6.86686128272063
2148 -0.215770926186031 0.974097962148106 3.18743023398118 6.66085544423901
2149 -0.20929779840045 0.944875023283663 3.09180732696175 6.46102978091184
2150 -0.203018864448436 0.916528772585153 2.99905310715289 6.26719888748448
2151 -0.196928298514983 0.889032909407598 2.90908151393831 6.07918292085995
2152 -0.191020449559534 0.86236192212537 2.82180906852016 5.89680743323415
2153 -0.185289836072748 0.836491064461609 2.73715479646455 5.71990321023713
2154 -0.179731140990565 0.811396332527761 2.65504015257062 5.54830611393001
2155 -0.174339206760848 0.787054442551928 2.5753889479935 5.38185693051211
2156 -0.169109030558023 0.76344280927537 2.49812727955369 5.22040122259675
2157 -0.164035759641282 0.740539524997109 2.42318346116708 5.06378918591885
2158 -0.159114686852044 0.718323339247196 2.35048795733207 4.91187551034128
2159 -0.154341246246482 0.69677363906978 2.27997331861211 4.76451924503104
2160 -0.149711008859088 0.675870429897686 2.21157411905374 4.62158366768011
2161 -0.145219678593315 0.655594317000756 2.14522689548213 4.48293615764971
2162 -0.140863088235516 0.635926487490733 2.08087008861767 4.34844807292022
2163 -0.13663719558845 0.616848692866011 2.01844398595914 4.21799463073261
2164 -0.132538079720797 0.598343232080031 1.95789066638036 4.09145479181063
2165 -0.128561937329173 0.58039293511763 1.89915394638895 3.96871114805631
2166 -0.124705079209298 0.562981147064101 1.84217932799728 3.84964981361462
2167 -0.120963926833019 0.546091712652178 1.78691394815737 3.73416031920618
2168 -0.117335009028028 0.529708961272612 1.73330652971264 3.62213550963
2169 -0.113814958757187 0.513817692434434 1.68130733382126 3.5134714443411
2170 -0.110400509994472 0.498403161661401 1.63086811380663 3.40806730101086
2171 -0.107088494694638 0.483451066811559 1.58194207039243 3.30582528198054
2172 -0.103875839853798 0.468947534807212 1.53448380828065 3.20665052352112
2173 -0.100759564658184 0.454879108762996 1.48844929403223 3.11045100781549
2174 -0.0977367777184389 0.441232735500106 1.44379581521127 3.01713747758102
2175 -0.0948046743868857 0.427995753435103 1.40048194075493 2.92662335325359
2176 -0.0919605341552792 0.41515588083205 1.35846748253228 2.83882465265599
